Entity,Code,Day,people_vaccinated
Greece,GRC,2021-02-17,412970
Greece,GRC,2021-02-18,430124
Greece,GRC,2021-02-19,449073
Greece,GRC,2021-02-20,465842
Greece,GRC,2021-02-21,467656
Greece,GRC,2021-02-22,486820
Greece,GRC,2021-02-23,505148
Greece,GRC,2021-02-24,522510
Greece,GRC,2021-02-25,540039
Greece,GRC,2021-02-26,556380
Greece,GRC,2021-02-27,572174
Greece,GRC,2021-03-01,594053
Greece,GRC,2021-03-02,617737
Greece,GRC,2021-03-03,643218
Greece,GRC,2021-03-04,669152
Greece,GRC,2021-03-05,697876
Greece,GRC,2021-03-06,725388
Greece,GRC,2021-03-08,753636
Greece,GRC,2021-03-09,780536
Greece,GRC,2021-03-10,807280
Greece,GRC,2021-03-11,831761
Greece,GRC,2021-03-12,855151
Greece,GRC,2021-03-13,877402
Greece,GRC,2021-03-15,877644
Greece,GRC,2021-03-16,895920
Greece,GRC,2021-03-17,915641
Greece,GRC,2021-03-18,935269
Greece,GRC,2021-03-19,956745
Greece,GRC,2021-03-20,977045
Greece,GRC,2021-03-22,997959
Greece,GRC,2021-03-23,1018670
Greece,GRC,2021-03-24,1035543
Greece,GRC,2021-03-25,1035659
Greece,GRC,2021-03-26,1046291
Greece,GRC,2021-03-27,1055744
Greece,GRC,2021-03-29,1066873
Greece,GRC,2021-03-30,1080658
Greece,GRC,2021-03-31,1092633
Greece,GRC,2021-04-01,1114363
Greece,GRC,2021-04-02,1135585
Greenland,GRL,2021-01-27,2584
Greenland,GRL,2021-03-01,3927
Grenada,GRD,2021-02-11,0
Grenada,GRD,2021-02-16,146
Grenada,GRD,2021-02-26,3000
Grenada,GRD,2021-03-15,8606
Grenada,GRD,2021-03-24,9821
Guatemala,GTM,2021-02-25,0
Guatemala,GTM,2021-02-27,2224
Guatemala,GTM,2021-03-01,2427
Guatemala,GTM,2021-03-11,19947
Guatemala,GTM,2021-03-12,28534
Guatemala,GTM,2021-03-13,30890
Guatemala,GTM,2021-03-14,34217
Guatemala,GTM,2021-03-15,42330
Guatemala,GTM,2021-03-16,48130
Guatemala,GTM,2021-03-17,55060
Guatemala,GTM,2021-03-18,60182
Guatemala,GTM,2021-03-19,66399
Guatemala,GTM,2021-03-20,68852
Guatemala,GTM,2021-03-21,69266
Guatemala,GTM,2021-03-22,72405
Guatemala,GTM,2021-03-23,78350
Guatemala,GTM,2021-03-24,83076
Guatemala,GTM,2021-03-25,88694
Guatemala,GTM,2021-03-26,91918
Guatemala,GTM,2021-03-27,93231
Guatemala,GTM,2021-03-28,93902
Guatemala,GTM,2021-03-29,98402
Guatemala,GTM,2021-03-30,103959
Guatemala,GTM,2021-03-31,106973
Guatemala,GTM,2021-04-01,109246
Guernsey,GGY,2021-01-24,6151
Guernsey,GGY,2021-02-07,12045
Guernsey,GGY,2021-02-14,13950
Guernsey,GGY,2021-03-12,21500
Guernsey,GGY,2021-03-29,25746
Guyana,GUY,2021-02-11,0
Guyana,GUY,2021-02-15,668
Guyana,GUY,2021-02-22,1852
Guyana,GUY,2021-03-19,15524
Guyana,GUY,2021-03-31,32714
Honduras,HND,2021-02-28,2684
Honduras,HND,2021-03-16,7100
Honduras,HND,2021-03-17,28570
Honduras,HND,2021-03-19,37317
Honduras,HND,2021-03-21,43073
Hong Kong,HKG,2021-02-21,0
Hong Kong,HKG,2021-02-26,6600
Hong Kong,HKG,2021-02-27,13600
Hong Kong,HKG,2021-02-28,20000
Hong Kong,HKG,2021-03-01,27000
Hong Kong,HKG,2021-03-02,40000
Hong Kong,HKG,2021-03-03,51800
Hong Kong,HKG,2021-03-04,62000
Hong Kong,HKG,2021-03-05,72300
Hong Kong,HKG,2021-03-06,83700
Hong Kong,HKG,2021-03-07,93000
Hong Kong,HKG,2021-03-08,103800
Hong Kong,HKG,2021-03-09,113500
Hong Kong,HKG,2021-03-10,130500
Hong Kong,HKG,2021-03-11,145800
Hong Kong,HKG,2021-03-12,162100
Hong Kong,HKG,2021-03-13,177000
Hong Kong,HKG,2021-03-14,190700
Hong Kong,HKG,2021-03-15,206000
Hong Kong,HKG,2021-03-16,229300
Hong Kong,HKG,2021-03-17,253900
Hong Kong,HKG,2021-03-18,276600
Hong Kong,HKG,2021-03-19,304100
Hong Kong,HKG,2021-03-20,330600
Hong Kong,HKG,2021-03-21,354400
Hong Kong,HKG,2021-03-22,379600
Hong Kong,HKG,2021-03-23,403000
Hong Kong,HKG,2021-03-24,412800
Hong Kong,HKG,2021-03-25,420900
Hong Kong,HKG,2021-03-26,429500
Hong Kong,HKG,2021-03-27,437200
Hong Kong,HKG,2021-03-28,443900
Hong Kong,HKG,2021-03-29,450500
Hong Kong,HKG,2021-03-30,455900
Hong Kong,HKG,2021-03-31,461000
Hong Kong,HKG,2021-04-01,466300
Hong Kong,HKG,2021-04-02,471400
Hungary,HUN,2021-01-18,129689
Hungary,HUN,2021-01-19,130318
Hungary,HUN,2021-01-20,134554
Hungary,HUN,2021-01-21,138983
Hungary,HUN,2021-01-22,143184
Hungary,HUN,2021-01-23,145257
Hungary,HUN,2021-01-24,146695
Hungary,HUN,2021-01-25,149676
Hungary,HUN,2021-01-26,152704
Hungary,HUN,2021-01-27,161215
Hungary,HUN,2021-01-28,175283
Hungary,HUN,2021-01-29,198283
Hungary,HUN,2021-01-30,222005
Hungary,HUN,2021-01-31,237872
Hungary,HUN,2021-02-01,243136
Hungary,HUN,2021-02-02,247270
Hungary,HUN,2021-02-03,249687
Hungary,HUN,2021-02-04,264530
Hungary,HUN,2021-02-05,279410
Hungary,HUN,2021-02-06,286379
Hungary,HUN,2021-02-07,289042
Hungary,HUN,2021-02-08,291396
Hungary,HUN,2021-02-09,292627
Hungary,HUN,2021-02-10,294624
Hungary,HUN,2021-02-11,310448
Hungary,HUN,2021-02-12,330745
Hungary,HUN,2021-02-13,335188
Hungary,HUN,2021-02-14,336297
Hungary,HUN,2021-02-15,341958
Hungary,HUN,2021-02-16,348927
Hungary,HUN,2021-02-17,365021
Hungary,HUN,2021-02-18,391821
Hungary,HUN,2021-02-19,427309
Hungary,HUN,2021-02-20,445535
Hungary,HUN,2021-02-21,453457
Hungary,HUN,2021-02-22,457096
Hungary,HUN,2021-02-23,471004
Hungary,HUN,2021-02-24,508043
Hungary,HUN,2021-02-25,521283
Hungary,HUN,2021-02-26,563601
Hungary,HUN,2021-02-27,677682
Hungary,HUN,2021-02-28,685247
Hungary,HUN,2021-03-01,721677
Hungary,HUN,2021-03-02,758037
Hungary,HUN,2021-03-03,785440
Hungary,HUN,2021-03-04,862953
Hungary,HUN,2021-03-05,949497
Hungary,HUN,2021-03-06,981401
Hungary,HUN,2021-03-07,1002714
Hungary,HUN,2021-03-08,1047045
Hungary,HUN,2021-03-09,1107791
Hungary,HUN,2021-03-10,1149557
Hungary,HUN,2021-03-11,1229827
Hungary,HUN,2021-03-12,1293414
Hungary,HUN,2021-03-13,1319266
Hungary,HUN,2021-03-14,1334595
Hungary,HUN,2021-03-15,1347073
Hungary,HUN,2021-03-16,1397342
Hungary,HUN,2021-03-17,1441706
Hungary,HUN,2021-03-18,1477554
Hungary,HUN,2021-03-19,1520350
Hungary,HUN,2021-03-20,1563242
Hungary,HUN,2021-03-21,1589601
Hungary,HUN,2021-03-22,1636436
Hungary,HUN,2021-03-23,1696110
Hungary,HUN,2021-03-24,1747519
Hungary,HUN,2021-03-25,1803553
Hungary,HUN,2021-03-26,1870631
Hungary,HUN,2021-03-27,1903498
Hungary,HUN,2021-03-28,1920347
Hungary,HUN,2021-03-30,2011029
Hungary,HUN,2021-03-31,2065948
Hungary,HUN,2021-04-01,2156680
Iceland,ISL,2020-12-30,4875
Iceland,ISL,2021-01-20,5725
Iceland,ISL,2021-01-25,10433
Iceland,ISL,2021-01-27,10702
Iceland,ISL,2021-02-03,12098
Iceland,ISL,2021-02-05,12660
Iceland,ISL,2021-02-08,12801
Iceland,ISL,2021-02-12,14086
Iceland,ISL,2021-02-15,14087
Iceland,ISL,2021-02-16,14087
Iceland,ISL,2021-02-17,14188
Iceland,ISL,2021-02-18,15195
Iceland,ISL,2021-02-19,15644
Iceland,ISL,2021-02-22,17232
Iceland,ISL,2021-02-23,17379
Iceland,ISL,2021-02-25,19075
Iceland,ISL,2021-02-26,19593
Iceland,ISL,2021-03-01,21083
Iceland,ISL,2021-03-02,21191
Iceland,ISL,2021-03-04,26489
Iceland,ISL,2021-03-05,27041
Iceland,ISL,2021-03-08,29317
Iceland,ISL,2021-03-11,33289
Iceland,ISL,2021-03-12,34018
Iceland,ISL,2021-03-15,34171
Iceland,ISL,2021-03-17,36775
Iceland,ISL,2021-03-18,37179
Iceland,ISL,2021-03-19,37865
Iceland,ISL,2021-03-22,37953
Iceland,ISL,2021-03-23,37962
Iceland,ISL,2021-03-24,38142
Iceland,ISL,2021-03-25,39578
Iceland,ISL,2021-03-26,39633
Iceland,ISL,2021-03-29,45422
Iceland,ISL,2021-03-31,49289
India,IND,2021-01-15,0
India,IND,2021-01-16,191181
India,IND,2021-01-17,224301
India,IND,2021-01-18,454049
India,IND,2021-01-19,674835
India,IND,2021-01-20,806484
India,IND,2021-01-21,1043534
India,IND,2021-01-22,1390592
India,IND,2021-01-23,1582201
India,IND,2021-01-24,1615504
India,IND,2021-01-25,2023809
India,IND,2021-01-26,2029480
India,IND,2021-01-27,2355979
India,IND,2021-01-28,2928053
India,IND,2021-01-29,3500027
India,IND,2021-01-30,3744334
India,IND,2021-01-31,3758843
India,IND,2021-02-01,3950156
India,IND,2021-02-02,4138918
India,IND,2021-02-03,4449552
India,IND,2021-02-04,4959445
India,IND,2021-02-05,5416849
India,IND,2021-02-06,5775322
India,IND,2021-02-07,5812362
India,IND,2021-02-08,6259008
India,IND,2021-02-09,6611561
India,IND,2021-02-10,7017114
India,IND,2021-02-11,7505010
India,IND,2021-02-12,7967647
India,IND,2021-02-13,8044786
India,IND,2021-02-15,8418653
India,IND,2021-02-16,8641002
India,IND,2021-02-17,8844641
India,IND,2021-02-18,9381591
India,IND,2021-02-19,9693000
India,IND,2021-02-20,9964383
India,IND,2021-02-21,10124531
India,IND,2021-02-22,10308552
India,IND,2021-02-23,10585757
India,IND,2021-02-24,10884879
India,IND,2021-02-25,11206188
India,IND,2021-02-26,11552857
India,IND,2021-02-27,11788669
India,IND,2021-02-28,11845075
India,IND,2021-03-01,12256337
India,IND,2021-03-02,12906771
India,IND,2021-03-03,13739121
India,IND,2021-03-04,14796835
India,IND,2021-03-05,15996683
India,IND,2021-03-06,17168303
India,IND,2021-03-07,17227903
India,IND,2021-03-08,18943283
India,IND,2021-03-09,20004227
India,IND,2021-03-10,21034481
India,IND,2021-03-11,21435841
India,IND,2021-03-12,23075504
India,IND,2021-03-13,24307635
India,IND,2021-03-14,24452385
India,IND,2021-03-15,27079484
India,IND,2021-03-16,28862037
India,IND,2021-03-17,30600787
India,IND,2021-03-18,32426230
India,IND,2021-03-19,34842030
India,IND,2021-03-20,37125187
India,IND,2021-03-21,37574302
India,IND,2021-03-22,40631153
India,IND,2021-03-23,42731952
India,IND,2021-03-24,44846538
India,IND,2021-03-25,47001472
India,IND,2021-03-26,49426618
India,IND,2021-03-27,51441436
India,IND,2021-03-28,51660234
India,IND,2021-03-29,52211398
India,IND,2021-03-30,53989035
India,IND,2021-03-31,55783201
India,IND,2021-04-01,59148798
India,IND,2021-04-02,63081589
Indonesia,IDN,2021-01-12,0
Indonesia,IDN,2021-01-22,132000
Indonesia,IDN,2021-01-24,149242
Indonesia,IDN,2021-01-25,161959
Indonesia,IDN,2021-01-26,245685
Indonesia,IDN,2021-01-27,308003
Indonesia,IDN,2021-01-28,368318
Indonesia,IDN,2021-01-29,405012
Indonesia,IDN,2021-01-30,482145
Indonesia,IDN,2021-01-31,493133
Indonesia,IDN,2021-02-01,539532
Indonesia,IDN,2021-02-02,596260
Indonesia,IDN,2021-02-03,646026
Indonesia,IDN,2021-02-04,700266
Indonesia,IDN,2021-02-05,744884
Indonesia,IDN,2021-02-06,777096
Indonesia,IDN,2021-02-07,784318
Indonesia,IDN,2021-02-08,814585
Indonesia,IDN,2021-02-09,845407
Indonesia,IDN,2021-02-10,969546
Indonesia,IDN,2021-02-11,1017186
Indonesia,IDN,2021-02-13,1060326
Indonesia,IDN,2021-02-14,1068747
Indonesia,IDN,2021-02-15,1096095
Indonesia,IDN,2021-02-16,1120963
Indonesia,IDN,2021-02-17,1149939
Indonesia,IDN,2021-02-18,1164144
Indonesia,IDN,2021-02-20,1224091
Indonesia,IDN,2021-02-23,1269905
Indonesia,IDN,2021-02-24,1363138
Indonesia,IDN,2021-02-25,1461920
Indonesia,IDN,2021-02-26,1583581
Indonesia,IDN,2021-02-27,1616165
Indonesia,IDN,2021-02-28,1691724
Indonesia,IDN,2021-03-01,1776336
Indonesia,IDN,2021-03-02,1968057
Indonesia,IDN,2021-03-03,2286123
Indonesia,IDN,2021-03-05,2413615
Indonesia,IDN,2021-03-07,2888757
Indonesia,IDN,2021-03-10,3574698
Indonesia,IDN,2021-03-11,3696059
Indonesia,IDN,2021-03-12,3769174
Indonesia,IDN,2021-03-13,3985596
Indonesia,IDN,2021-03-14,4020124
Indonesia,IDN,2021-03-15,4166862
Indonesia,IDN,2021-03-16,4468951
Indonesia,IDN,2021-03-17,4705248
Indonesia,IDN,2021-03-18,4838752
Indonesia,IDN,2021-03-19,5124948
Indonesia,IDN,2021-03-20,5533379
Indonesia,IDN,2021-03-21,5567280
Indonesia,IDN,2021-03-22,5732210
Indonesia,IDN,2021-03-23,6389837
Indonesia,IDN,2021-03-25,6730456
Indonesia,IDN,2021-03-26,7179014
Indonesia,IDN,2021-03-27,7190663
Indonesia,IDN,2021-03-28,7435851
Indonesia,IDN,2021-03-31,8010163
Indonesia,IDN,2021-04-01,8371577
Indonesia,IDN,2021-04-02,8424729
Iran,IRN,2021-02-08,0
Iran,IRN,2021-02-09,3000
Iran,IRN,2021-02-17,10000
Iraq,IRQ,2021-03-01,0
Iraq,IRQ,2021-03-29,26727
Ireland,IRL,2021-01-27,147700
Ireland,IRL,2021-01-31,150500
Ireland,IRL,2021-02-05,151212
Ireland,IRL,2021-02-07,153654
Ireland,IRL,2021-02-08,154900
Ireland,IRL,2021-02-09,158904
Ireland,IRL,2021-02-10,166863
Ireland,IRL,2021-02-11,171239
Ireland,IRL,2021-02-12,175238
Ireland,IRL,2021-02-13,176926
Ireland,IRL,2021-02-14,180192
Ireland,IRL,2021-02-15,182193
Ireland,IRL,2021-02-16,187893
Ireland,IRL,2021-02-17,197609
Ireland,IRL,2021-02-18,205955
Ireland,IRL,2021-02-19,214384
Ireland,IRL,2021-02-20,219899
Ireland,IRL,2021-02-21,222073
Ireland,IRL,2021-02-22,226291
Ireland,IRL,2021-02-23,238841
Ireland,IRL,2021-02-24,254948
Ireland,IRL,2021-02-25,271594
Ireland,IRL,2021-02-26,285780
Ireland,IRL,2021-02-27,294550
Ireland,IRL,2021-02-28,297899
Ireland,IRL,2021-03-01,303550
Ireland,IRL,2021-03-02,316056
Ireland,IRL,2021-03-04,346256
Ireland,IRL,2021-03-05,363601
Ireland,IRL,2021-03-06,373149
Ireland,IRL,2021-03-07,375521
Ireland,IRL,2021-03-08,382528
Ireland,IRL,2021-03-09,396089
Ireland,IRL,2021-03-10,409662
Ireland,IRL,2021-03-11,426819
Ireland,IRL,2021-03-12,443092
Ireland,IRL,2021-03-13,451589
Ireland,IRL,2021-03-14,452554
Ireland,IRL,2021-03-15,455182
Ireland,IRL,2021-03-16,463500
Ireland,IRL,2021-03-17,468328
Ireland,IRL,2021-03-18,478725
Ireland,IRL,2021-03-19,487466
Ireland,IRL,2021-03-20,492106
Ireland,IRL,2021-03-21,495824
Ireland,IRL,2021-03-22,503796
Ireland,IRL,2021-03-23,515800
Ireland,IRL,2021-03-24,529984
Ireland,IRL,2021-03-25,548945
Ireland,IRL,2021-03-26,567023
Ireland,IRL,2021-03-27,577641
Ireland,IRL,2021-03-28,580857
Ireland,IRL,2021-03-29,590688
Ireland,IRL,2021-03-30,603802
Isle of Man,IMN,2021-01-25,3897
Isle of Man,IMN,2021-01-26,4247
Isle of Man,IMN,2021-01-27,4550
Isle of Man,IMN,2021-01-28,5243
Isle of Man,IMN,2021-01-29,5829
Isle of Man,IMN,2021-02-02,6883
Isle of Man,IMN,2021-02-03,7387
Isle of Man,IMN,2021-02-04,8030
Isle of Man,IMN,2021-02-05,8041
Isle of Man,IMN,2021-02-06,8669
Isle of Man,IMN,2021-02-07,9063
Isle of Man,IMN,2021-02-08,9466
Isle of Man,IMN,2021-02-09,9469
Isle of Man,IMN,2021-02-10,9485
Isle of Man,IMN,2021-02-11,9488
Isle of Man,IMN,2021-02-12,9489
Isle of Man,IMN,2021-02-13,10170
Isle of Man,IMN,2021-02-14,10405
Isle of Man,IMN,2021-02-16,10678
Isle of Man,IMN,2021-02-17,10949
Isle of Man,IMN,2021-02-18,11184
Isle of Man,IMN,2021-02-19,12467
Isle of Man,IMN,2021-02-20,12468
Isle of Man,IMN,2021-02-21,12766
Isle of Man,IMN,2021-02-22,13075
Isle of Man,IMN,2021-02-23,13077
Isle of Man,IMN,2021-02-24,13122
Isle of Man,IMN,2021-02-25,13286
Isle of Man,IMN,2021-02-26,13600
Isle of Man,IMN,2021-02-27,13883
Isle of Man,IMN,2021-02-28,14123
Isle of Man,IMN,2021-03-01,14316
Isle of Man,IMN,2021-03-02,15084
Isle of Man,IMN,2021-03-03,15719
Isle of Man,IMN,2021-03-04,15727
Isle of Man,IMN,2021-03-05,15792
Isle of Man,IMN,2021-03-06,15824
Isle of Man,IMN,2021-03-07,15832
Isle of Man,IMN,2021-03-08,15833
Isle of Man,IMN,2021-03-09,16910
Isle of Man,IMN,2021-03-10,18043
Isle of Man,IMN,2021-03-11,19138
Isle of Man,IMN,2021-03-12,19885
Isle of Man,IMN,2021-03-13,19926
Isle of Man,IMN,2021-03-14,20690
Isle of Man,IMN,2021-03-15,21405
Isle of Man,IMN,2021-03-16,21995
Isle of Man,IMN,2021-03-18,21996
Isle of Man,IMN,2021-03-27,32286
Isle of Man,IMN,2021-03-30,34480
Isle of Man,IMN,2021-03-31,35115
Isle of Man,IMN,2021-04-01,36290
Isle of Man,IMN,2021-04-02,37491
Israel,ISR,2020-12-19,61
Israel,ISR,2020-12-20,7433
Israel,ISR,2020-12-21,32304
Israel,ISR,2020-12-22,76914
Israel,ISR,2020-12-23,139728
Israel,ISR,2020-12-24,213021
Israel,ISR,2020-12-25,251459
Israel,ISR,2020-12-26,284011
Israel,ISR,2020-12-27,388291
Israel,ISR,2020-12-28,523009
Israel,ISR,2020-12-29,678839
Israel,ISR,2020-12-30,831432
Israel,ISR,2020-12-31,989434
Israel,ISR,2021-01-01,1060599
Israel,ISR,2021-01-02,1132151
Israel,ISR,2021-01-03,1281406
Israel,ISR,2021-01-04,1433105
Israel,ISR,2021-01-05,1557803
Israel,ISR,2021-01-06,1660711
Israel,ISR,2021-01-07,1776343
Israel,ISR,2021-01-08,1842547
Israel,ISR,2021-01-09,1886958
Israel,ISR,2021-01-10,1924442
Israel,ISR,2021-01-11,1945429
Israel,ISR,2021-01-12,1969258
Israel,ISR,2021-01-13,2021082
Israel,ISR,2021-01-14,2077297
Israel,ISR,2021-01-15,2107856
Israel,ISR,2021-01-16,2137181
Israel,ISR,2021-01-17,2205390
Israel,ISR,2021-01-18,2274888
Israel,ISR,2021-01-19,2347545
Israel,ISR,2021-01-20,2424056
Israel,ISR,2021-01-21,2493699
Israel,ISR,2021-01-22,2531401
Israel,ISR,2021-01-23,2571231
Israel,ISR,2021-01-24,2640147
Israel,ISR,2021-01-25,2720860
Israel,ISR,2021-01-26,2799331
Israel,ISR,2021-01-27,2877005
Israel,ISR,2021-01-28,2956376
Israel,ISR,2021-01-29,2992885
Israel,ISR,2021-01-30,3027158
Israel,ISR,2021-01-31,3100289
Israel,ISR,2021-02-01,3182482
Israel,ISR,2021-02-02,3252291
Israel,ISR,2021-02-03,3312325
Israel,ISR,2021-02-04,3384675
Israel,ISR,2021-02-05,3418432
Israel,ISR,2021-02-06,3439948
Israel,ISR,2021-02-07,3493858
Israel,ISR,2021-02-08,3552292
Israel,ISR,2021-02-09,3618405
Israel,ISR,2021-02-10,3688712
Israel,ISR,2021-02-11,3769628
Israel,ISR,2021-02-12,3808542
Israel,ISR,2021-02-13,3835909
Israel,ISR,2021-02-14,3910547
Israel,ISR,2021-02-15,3991851
Israel,ISR,2021-02-16,4075131
Israel,ISR,2021-02-17,4136892
Israel,ISR,2021-02-18,4205844
Israel,ISR,2021-02-19,4245386
Israel,ISR,2021-02-20,4276957
Israel,ISR,2021-02-21,4356233
Israel,ISR,2021-02-22,4441080
Israel,ISR,2021-02-23,4518245
Israel,ISR,2021-02-24,4579091
Israel,ISR,2021-02-25,4630565
Israel,ISR,2021-02-26,4656245
Israel,ISR,2021-02-27,4674482
Israel,ISR,2021-02-28,4714753
Israel,ISR,2021-03-01,4760275
Israel,ISR,2021-03-02,4801270
Israel,ISR,2021-03-03,4843388
Israel,ISR,2021-03-04,4882903
Israel,ISR,2021-03-05,4900089
Israel,ISR,2021-03-06,4910778
Israel,ISR,2021-03-07,4941781
Israel,ISR,2021-03-08,4969191
Israel,ISR,2021-03-09,4995721
Israel,ISR,2021-03-10,5018787
Israel,ISR,2021-03-11,5041864
Israel,ISR,2021-03-12,5052965
Israel,ISR,2021-03-13,5060844
Israel,ISR,2021-03-14,5081725
Israel,ISR,2021-03-15,5101618
Israel,ISR,2021-03-16,5120188
Israel,ISR,2021-03-17,5137677
Israel,ISR,2021-03-18,5153593
Israel,ISR,2021-03-19,5160368
Israel,ISR,2021-03-20,5165518
Israel,ISR,2021-03-21,5178440
Israel,ISR,2021-03-22,5191420
Israel,ISR,2021-03-23,5193988
Israel,ISR,2021-03-24,5204658
Israel,ISR,2021-03-25,5214542
Israel,ISR,2021-03-26,5218524
Israel,ISR,2021-03-27,5220241
Israel,ISR,2021-03-28,5222269
Israel,ISR,2021-03-29,5228977
Israel,ISR,2021-03-30,5236777
Israel,ISR,2021-03-31,5244771
Israel,ISR,2021-04-01,5252718
Italy,ITA,2020-12-27,7151
Italy,ITA,2020-12-28,8572
Italy,ITA,2020-12-29,9577
Italy,ITA,2020-12-30,14301
Italy,ITA,2020-12-31,39767
Italy,ITA,2021-01-01,50818
Italy,ITA,2021-01-02,89321
Italy,ITA,2021-01-03,124453
Italy,ITA,2021-01-04,193083
Italy,ITA,2021-01-05,272621
Italy,ITA,2021-01-06,337796
Italy,ITA,2021-01-07,429950
Italy,ITA,2021-01-08,525446
Italy,ITA,2021-01-09,612307
Italy,ITA,2021-01-10,672632
Italy,ITA,2021-01-11,753508
Italy,ITA,2021-01-12,835312
Italy,ITA,2021-01-13,929443
Italy,ITA,2021-01-14,1022701
Italy,ITA,2021-01-15,1111804
Italy,ITA,2021-01-16,1176432
Italy,ITA,2021-01-17,1210253
Italy,ITA,2021-01-18,1248617
Italy,ITA,2021-01-19,1279321
Italy,ITA,2021-01-20,1305012
Italy,ITA,2021-01-21,1320589
Italy,ITA,2021-01-22,1332739
Italy,ITA,2021-01-23,1338404
Italy,ITA,2021-01-24,1341432
Italy,ITA,2021-01-25,1345937
Italy,ITA,2021-01-26,1349975
Italy,ITA,2021-01-27,1355856
Italy,ITA,2021-01-28,1360369
Italy,ITA,2021-01-29,1364911
Italy,ITA,2021-01-30,1368897
Italy,ITA,2021-01-31,1371367
Italy,ITA,2021-02-01,1375699
Italy,ITA,2021-02-02,1382022
Italy,ITA,2021-02-03,1391188
Italy,ITA,2021-02-04,1404468
Italy,ITA,2021-02-05,1422267
Italy,ITA,2021-02-06,1436882
Italy,ITA,2021-02-07,1446040
Italy,ITA,2021-02-08,1472801
Italy,ITA,2021-02-09,1507319
Italy,ITA,2021-02-10,1552189
Italy,ITA,2021-02-11,1607382
Italy,ITA,2021-02-12,1665609
Italy,ITA,2021-02-13,1711546
Italy,ITA,2021-02-14,1738400
Italy,ITA,2021-02-15,1795060
Italy,ITA,2021-02-16,1859974
Italy,ITA,2021-02-17,1930403
Italy,ITA,2021-02-18,2011924
Italy,ITA,2021-02-19,2097758
Italy,ITA,2021-02-20,2171282
Italy,ITA,2021-02-21,2219945
Italy,ITA,2021-02-22,2319823
Italy,ITA,2021-02-23,2420814
Italy,ITA,2021-02-24,2534633
Italy,ITA,2021-02-25,2650659
Italy,ITA,2021-02-26,2771598
Italy,ITA,2021-02-27,2885997
Italy,ITA,2021-02-28,2955745
Italy,ITA,2021-03-01,3065802
Italy,ITA,2021-03-02,3194713
Italy,ITA,2021-03-03,3337827
Italy,ITA,2021-03-04,3485629
Italy,ITA,2021-03-05,3635831
Italy,ITA,2021-03-06,3772573
Italy,ITA,2021-03-07,3853047
Italy,ITA,2021-03-08,3982978
Italy,ITA,2021-03-09,4123740
Italy,ITA,2021-03-10,4279520
Italy,ITA,2021-03-11,4438415
Italy,ITA,2021-03-12,4585036
Italy,ITA,2021-03-13,4711546
Italy,ITA,2021-03-14,4783403
Italy,ITA,2021-03-15,4883287
Italy,ITA,2021-03-16,4950835
Italy,ITA,2021-03-17,5034729
Italy,ITA,2021-03-18,5117850
Italy,ITA,2021-03-19,5212794
Italy,ITA,2021-03-20,5323378
Italy,ITA,2021-03-21,5406668
Italy,ITA,2021-03-22,5531590
Italy,ITA,2021-03-23,5680191
Italy,ITA,2021-03-24,5844404
Italy,ITA,2021-03-25,6021853
Italy,ITA,2021-03-26,6206541
Italy,ITA,2021-03-27,6375685
Italy,ITA,2021-03-28,6495584
Italy,ITA,2021-03-29,6665867
Italy,ITA,2021-03-30,6845572
Italy,ITA,2021-03-31,7048313
Italy,ITA,2021-04-01,7230594
Italy,ITA,2021-04-02,7403351
Jamaica,JAM,2021-03-09,0
Jamaica,JAM,2021-03-14,12099
Jamaica,JAM,2021-03-16,16096
Jamaica,JAM,2021-03-25,33000
Japan,JPN,2021-02-17,125
Japan,JPN,2021-02-18,611
Japan,JPN,2021-02-19,5039
Japan,JPN,2021-02-22,11934
Japan,JPN,2021-02-24,17888
Japan,JPN,2021-02-25,21896
Japan,JPN,2021-02-26,28530
Japan,JPN,2021-03-01,31785
Japan,JPN,2021-03-02,34772
Japan,JPN,2021-03-03,37303
Japan,JPN,2021-03-04,39174
Japan,JPN,2021-03-05,46469
Japan,JPN,2021-03-08,70796
Japan,JPN,2021-03-09,107558
Japan,JPN,2021-03-10,148915
Japan,JPN,2021-03-11,180741
Japan,JPN,2021-03-12,227194
Japan,JPN,2021-03-15,282398
Japan,JPN,2021-03-16,349844
Japan,JPN,2021-03-17,423196
Japan,JPN,2021-03-18,490413
Japan,JPN,2021-03-19,553454
Japan,JPN,2021-03-22,623569
Japan,JPN,2021-03-23,667370
Japan,JPN,2021-03-24,706101
Japan,JPN,2021-03-25,737672
Japan,JPN,2021-03-26,781665
Japan,JPN,2021-03-29,825704
Japan,JPN,2021-03-30,852946
Japan,JPN,2021-03-31,877159
Japan,JPN,2021-04-01,893315
Japan,JPN,2021-04-02,913341
Jersey,JEY,2021-01-24,8334
Jersey,JEY,2021-01-31,11707
Jersey,JEY,2021-02-07,17829
Jersey,JEY,2021-02-14,22696
Jersey,JEY,2021-02-21,26025
Jersey,JEY,2021-02-28,30191
Jersey,JEY,2021-03-07,36049
Jersey,JEY,2021-03-10,38073
Jersey,JEY,2021-03-14,40137
Jersey,JEY,2021-03-17,41741
Jersey,JEY,2021-03-21,43136
Jersey,JEY,2021-03-24,43630
Jersey,JEY,2021-03-28,44318
Jordan,JOR,2021-01-12,0
Jordan,JOR,2021-01-23,30000
Jordan,JOR,2021-01-31,40000
Jordan,JOR,2021-02-22,50000
Jordan,JOR,2021-03-15,155772
